Model,Type,Rank,European Values,Parameters,Vocabulary,Context,Commercial,Merge,<a href='https://euroeval.com/datasets/dutch#dbrd'>dbrd</a>,<a href='https://euroeval.com/datasets/dutch#conll-nl'>conll_nl</a>,<a href='https://euroeval.com/datasets/dutch#scala-nl'>scala_nl</a>,<a href='https://euroeval.com/datasets/dutch#squad-nl'>squad_nl</a>,<a href='https://euroeval.com/datasets/dutch#wiki-lingua-nl'>wiki_lingua_nl</a>,<a href='https://euroeval.com/datasets/dutch#mmlu-nl'>mmlu_nl</a>,<a href='https://euroeval.com/datasets/dutch#hellaswag-nl'>hellaswag_nl</a>,<a href='https://euroeval.com/datasets/dutch#duidelijke-taal'>duidelijke_taal</a>,dbrd_version,conll_nl_version,scala_nl_version,squad_nl_version,wiki_lingua_nl_version,mmlu_nl_version,hellaswag_nl_version,duidelijke_taal_version
<a href='https://hf.co/microsoft/Phi-3-mini-128k-instruct'>microsoft/Phi-3-mini-128k-instruct</a>,📝,-@@100,?,3821079552.0,32064.0,131072.0,✓,✗,79.40 ± 1.25 / 89.56 ± 0.72@@79.40,44.27 ± 2.14 / 34.47 ± 2.48@@44.27,10.44 ± 1.58 / 48.93 ± 3.41@@10.44,67.21 ± 0.77 / 48.38 ± 1.08@@67.21,62.60 ± 0.62 / 15.63 ± 0.45@@62.60,28.63 ± 0.84 / 46.39 ± 0.61@@28.63,22.58 ± 0.97 / 41.78 ± 0.71@@22.58,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mgoin/Nemotron-4-340B-Instruct-hf-FP8'>mgoin/Nemotron-4-340B-Instruct-hf-FP8</a>,📝,-@@100,?,341029195776.0,256000.0,4096.0,✓,✗,-@@-1,47.60 ± 2.59 / 29.38 ± 1.71@@47.60,61.64 ± 9.03 / 78.16 ± 6.70@@61.64,42.51 ± 9.76 / 27.85 ± 6.27@@42.51,54.51 ± 2.27 / 8.49 ± 1.49@@54.51,50.32 ± 11.27 / 61.39 ± 9.56@@50.32,64.62 ± 6.94 / 71.43 ± 6.37@@64.62,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Meta-Llama-3-8B'>meta-llama/Meta-Llama-3-8B</a>,🧠,-@@100,?,8030261248.0,128256.0,8192.0,✓,✗,91.87 ± 0.21 / 95.86 ± 0.11@@91.87,62.26 ± 2.20 / 42.41 ± 2.02@@62.26,30.30 ± 3.94 / 62.28 ± 2.89@@30.30,76.66 ± 1.92 / 62.76 ± 1.52@@76.66,65.17 ± 1.24 / 18.63 ± 1.85@@65.17,36.38 ± 0.86 / 52.08 ± 0.66@@36.38,28.33 ± 2.31 / 45.29 ± 1.78@@28.33,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Meta-Llama-3-8B-Instruct'>meta-llama/Meta-Llama-3-8B-Instruct</a>,📝,-@@100,?,8030261248.0,128256.0,8192.0,✓,✗,89.15 ± 1.32 / 94.41 ± 0.73@@89.15,68.72 ± 1.81 / 54.89 ± 2.10@@68.72,32.91 ± 2.56 / 64.93 ± 1.97@@32.91,67.12 ± 0.59 / 39.33 ± 0.95@@67.12,67.62 ± 0.82 / 18.19 ± 1.14@@67.62,36.18 ± 1.31 / 51.68 ± 1.05@@36.18,33.91 ± 1.71 / 48.01 ± 1.47@@33.91,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Meta-Llama-3-70B'>meta-llama/Meta-Llama-3-70B</a>,🧠,-@@100,?,70553706496.0,128256.0,8192.0,✓,✗,90.67 ± 1.02 / 95.21 ± 0.57@@90.67,72.38 ± 1.48 / 65.20 ± 2.45@@72.38,59.68 ± 2.32 / 79.27 ± 1.42@@59.68,82.60 ± 1.56 / 68.60 ± 1.25@@82.60,69.46 ± 1.32 / 24.58 ± 2.08@@69.46,62.02 ± 1.42 / 71.38 ± 1.07@@62.02,59.69 ± 3.59 / 68.74 ± 3.12@@59.69,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Meta-Llama-3-70B-Instruct'>meta-llama/Meta-Llama-3-70B-Instruct</a>,📝,-@@100,?,70553706496.0,128256.0,8192.0,✓,✗,90.12 ± 1.00 / 94.90 ± 0.55@@90.12,66.69 ± 1.81 / 50.93 ± 2.99@@66.69,58.64 ± 1.06 / 79.12 ± 0.61@@58.64,75.17 ± 0.62 / 51.32 ± 1.12@@75.17,65.59 ± 0.38 / 17.32 ± 0.44@@65.59,62.52 ± 1.04 / 71.84 ± 0.78@@62.52,64.47 ± 1.41 / 72.97 ± 1.10@@64.47,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-4-Scout-17B-16E'>meta-llama/Llama-4-Scout-17B-16E</a>,📝,-@@100,?,108641793536.0,200000.0,?,✓,✗,90.93 ± 1.35 / 95.40 ± 0.71@@90.93,66.59 ± 0.93 / 58.14 ± 2.03@@66.59,37.13 ± 4.46 / 62.58 ± 4.89@@37.13,22.10 ± 4.62 / 0.06 ± 0.04@@22.10,62.26 ± 3.58 / 16.88 ± 2.86@@62.26,62.01 ± 1.44 / 71.22 ± 1.30@@62.01,53.50 ± 2.02 / 63.59 ± 1.66@@53.50,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-4-Scout-17B-16E-Instruct'>meta-llama/Llama-4-Scout-17B-16E-Instruct</a>,📝,-@@100,?,108641793536.0,200000.0,?,✓,✗,89.66 ± 1.23 / 94.67 ± 0.68@@89.66,61.11 ± 1.79 / 50.27 ± 1.91@@61.11,63.46 ± 0.89 / 81.61 ± 0.43@@63.46,69.88 ± 0.72 / 42.53 ± 1.09@@69.88,68.46 ± 0.30 / 20.64 ± 0.44@@68.46,67.14 ± 0.86 / 75.29 ± 0.63@@67.14,73.06 ± 0.98 / 79.78 ± 0.73@@73.06,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2'>sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2</a>,🔍,-@@100,?,117654272.0,250037.0,512.0,✓,✗,40.32 ± 11.62 / 68.40 ± 7.75@@40.32,59.61 ± 2.40 / 67.02 ± 1.16@@59.61,-0.04 ± 1.84 / 48.65 ± 1.21@@-0.04,9.13 ± 0.30 / 2.35 ± 0.26@@9.13,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mistralai/Mistral-7B-Instruct-v0.1'>mistralai/Mistral-7B-Instruct-v0.1</a>,📝,-@@100,?,7241732096.0,32000.0,4096.0,✓,✗,83.65 ± 1.70 / 91.41 ± 1.04@@83.65,49.98 ± 1.77 / 29.34 ± 1.57@@49.98,23.98 ± 1.71 / 60.15 ± 1.98@@23.98,70.19 ± 1.32 / 54.65 ± 0.81@@70.19,63.60 ± 0.27 / 14.04 ± 0.25@@63.60,20.40 ± 0.79 / 39.69 ± 0.62@@20.40,13.19 ± 0.90 / 32.82 ± 0.84@@13.19,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/01-ai/Yi-1.5-34B'>01-ai/Yi-1.5-34B</a>,🧠,-@@100,?,34388917248.0,64000.0,4096.0,✓,✗,89.87 ± 1.07 / 94.72 ± 0.61@@89.87,66.29 ± 2.23 / 53.16 ± 2.69@@66.29,45.50 ± 2.59 / 71.72 ± 1.55@@45.50,81.65 ± 1.11 / 69.04 ± 0.65@@81.65,65.61 ± 1.08 / 20.68 ± 2.01@@65.61,45.54 ± 0.94 / 58.99 ± 0.72@@45.54,53.09 ± 1.24 / 64.76 ± 0.95@@53.09,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NovaSky-AI/Sky-T1-32B-Preview'>NovaSky-AI/Sky-T1-32B-Preview</a>,📝,-@@100,?,32763876352.0,152064.0,32768.0,✓,✗,92.25 ± 0.69 / 96.12 ± 0.35@@92.25,69.91 ± 1.37 / 46.64 ± 3.07@@69.91,58.27 ± 1.90 / 77.03 ± 1.47@@58.27,76.48 ± 0.58 / 51.99 ± 1.55@@76.48,65.03 ± 0.17 / 14.55 ± 0.23@@65.03,67.48 ± 1.22 / 75.57 ± 0.91@@67.48,75.51 ± 0.67 / 81.27 ± 0.53@@75.51,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NousResearch/DeepHermes-3-Llama-3-8B-Preview'>NousResearch/DeepHermes-3-Llama-3-8B-Preview</a>,📝,-@@100,?,8030261248.0,128256.0,131072.0,✓,✗,88.40 ± 0.95 / 94.09 ± 0.51@@88.40,63.11 ± 2.19 / 37.95 ± 1.55@@63.11,34.85 ± 2.73 / 65.34 ± 2.41@@34.85,71.55 ± 0.93 / 51.20 ± 1.55@@71.55,67.55 ± 0.28 / 18.47 ± 0.51@@67.55,34.00 ± 1.15 / 50.00 ± 0.89@@34.00,34.08 ± 2.42 / 49.06 ± 2.20@@34.08,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NorwAI/NorwAI-Mixtral-8x7B'>NorwAI/NorwAI-Mixtral-8x7B</a>,🧠,-@@100,?,46997647360.0,67993.0,32768.0,✓,✗,44.85 ± 16.21 / 63.76 ± 11.68@@44.85,62.76 ± 3.54 / 40.29 ± 1.82@@62.76,24.44 ± 2.86 / 58.02 ± 2.28@@24.44,76.52 ± 0.95 / 60.97 ± 1.18@@76.52,63.34 ± 0.59 / 18.36 ± 0.69@@63.34,38.50 ± 0.76 / 52.93 ± 0.49@@38.50,20.26 ± 3.39 / 38.63 ± 3.03@@20.26,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NorwAI/NorwAI-Mixtral-8x7B-instruct'>NorwAI/NorwAI-Mixtral-8x7B-instruct</a>,📝,-@@100,?,46997647360.0,67993.0,32768.0,✓,✗,44.97 ± 18.95 / 64.27 ± 13.61@@44.97,62.81 ± 3.06 / 43.07 ± 2.90@@62.81,28.57 ± 2.14 / 60.59 ± 2.37@@28.57,66.14 ± 2.59 / 42.46 ± 4.16@@66.14,65.35 ± 0.98 / 18.66 ± 0.83@@65.35,39.53 ± 0.99 / 54.24 ± 0.73@@39.53,26.71 ± 3.11 / 44.58 ± 2.46@@26.71,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NorwAI/NorwAI-Mistral-7B'>NorwAI/NorwAI-Mistral-7B</a>,🧠,-@@100,?,7536586752.0,67993.0,4224.0,✓,✗,85.17 ± 1.79 / 92.13 ± 1.10@@85.17,24.15 ± 5.73 / 26.49 ± 4.13@@24.15,1.60 ± 1.71 / 41.51 ± 3.60@@1.60,57.36 ± 2.41 / 44.11 ± 1.33@@57.36,59.43 ± 1.17 / 14.57 ± 0.83@@59.43,3.04 ± 1.28 / 26.56 ± 0.79@@3.04,3.70 ± 1.54 / 26.98 ± 1.26@@3.70,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NorwAI/NorwAI-Mistral-7B-pretrain'>NorwAI/NorwAI-Mistral-7B-pretrain</a>,🧠,-@@100,?,7536586752.0,67993.0,4224.0,✓,✗,-5.02 ± 2.05 / 43.41 ± 1.71@@-5.02,3.80 ± 1.23 / 4.24 ± 1.19@@3.80,-0.37 ± 0.55 / 33.40 ± 0.35@@-0.37,3.88 ± 1.07 / 0.90 ± 0.52@@3.88,45.25 ± 4.22 / 6.15 ± 1.03@@45.25,-0.98 ± 0.91 / 24.82 ± 0.88@@-0.98,-0.05 ± 1.07 / 24.51 ± 0.88@@-0.05,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NorwAI/NorwAI-Llama2-7B'>NorwAI/NorwAI-Llama2-7B</a>,🧠,-@@100,?,7033270272.0,67993.0,4224.0,✓,✗,77.25 ± 3.24 / 87.38 ± 2.13@@77.25,22.50 ± 2.27 / 24.09 ± 2.40@@22.50,-0.61 ± 1.30 / 46.51 ± 2.55@@-0.61,45.36 ± 2.90 / 32.97 ± 2.21@@45.36,56.55 ± 3.05 / 13.22 ± 1.01@@56.55,0.27 ± 1.29 / 24.94 ± 0.91@@0.27,1.47 ± 0.79 / 25.75 ± 0.39@@1.47,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Nexusflow/Starling-LM-7B-beta'>Nexusflow/Starling-LM-7B-beta</a>,📝,-@@100,?,7241748480.0,32002.0,4096.0,✗,✗,85.60 ± 1.25 / 92.35 ± 0.73@@85.60,63.01 ± 2.00 / 33.76 ± 1.86@@63.01,39.20 ± 1.25 / 68.05 ± 1.27@@39.20,66.93 ± 3.57 / 39.70 ± 4.32@@66.93,64.41 ± 0.66 / 14.57 ± 0.60@@64.41,32.99 ± 1.00 / 49.58 ± 0.76@@32.99,42.49 ± 1.27 / 55.95 ± 0.90@@42.49,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/MaLA-LM/emma-500-llama2-7b'>MaLA-LM/emma-500-llama2-7b</a>,🧠,-@@100,?,6738415616.0,32000.0,4096.0,✓,✗,83.90 ± 1.63 / 91.36 ± 0.96@@83.90,41.39 ± 2.24 / 34.52 ± 1.98@@41.39,3.92 ± 2.80 / 37.43 ± 2.69@@3.92,74.27 ± 0.70 / 60.07 ± 1.68@@74.27,54.50 ± 5.78 / 15.01 ± 1.59@@54.50,14.90 ± 1.44 / 35.20 ± 1.09@@14.90,7.26 ± 1.56 / 29.91 ± 1.18@@7.26,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/LumiOpen/Viking-33B'>LumiOpen/Viking-33B</a>,🧠,-@@100,?,33119034368.0,131072.0,4096.0,✓,✗,89.74 ± 0.96 / 94.80 ± 0.51@@89.74,48.64 ± 2.30 / 32.59 ± 1.19@@48.64,3.83 ± 2.32 / 35.27 ± 1.51@@3.83,61.39 ± 1.34 / 49.24 ± 1.07@@61.39,58.61 ± 1.57 / 14.74 ± 1.27@@58.61,5.26 ± 1.25 / 28.34 ± 0.86@@5.26,0.63 ± 1.19 / 24.77 ± 0.76@@0.63,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/LumiOpen/Viking-13B'>LumiOpen/Viking-13B</a>,🧠,-@@100,?,14030361600.0,131072.0,4352.0,✓,✗,84.61 ± 1.86 / 92.06 ± 1.11@@84.61,36.74 ± 3.36 / 32.36 ± 1.39@@36.74,3.01 ± 1.94 / 46.03 ± 4.19@@3.01,48.04 ± 2.39 / 36.57 ± 1.81@@48.04,51.76 ± 1.36 / 10.67 ± 0.56@@51.76,0.67 ± 1.15 / 24.89 ± 0.79@@0.67,-0.30 ± 1.01 / 23.52 ± 0.38@@-0.30,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/LumiOpen/Llama-Poro-2-70B-SFT'>LumiOpen/Llama-Poro-2-70B-SFT</a>,📝,-@@100,?,70553706496.0,128256.0,8192.0,✓,✗,91.20 ± 0.76 / 95.52 ± 0.42@@91.20,69.07 ± 1.09 / 51.30 ± 2.14@@69.07,59.58 ± 1.34 / 79.51 ± 0.82@@59.58,75.82 ± 1.21 / 58.68 ± 1.07@@75.82,69.46 ± 0.75 / 22.84 ± 1.11@@69.46,59.54 ± 0.85 / 69.57 ± 0.64@@59.54,69.27 ± 1.36 / 76.50 ± 1.07@@69.27,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/LumiOpen/Llama-Poro-2-70B-Instruct'>LumiOpen/Llama-Poro-2-70B-Instruct</a>,📝,-@@100,?,70553706496.0,128256.0,8192.0,✓,✗,89.85 ± 0.95 / 94.84 ± 0.51@@89.85,63.33 ± 1.53 / 43.27 ± 1.69@@63.33,58.77 ± 1.44 / 79.08 ± 0.82@@58.77,71.99 ± 0.89 / 51.97 ± 0.78@@71.99,68.39 ± 0.43 / 20.32 ± 0.67@@68.39,58.74 ± 0.74 / 68.91 ± 0.55@@58.74,68.43 ± 1.32 / 75.84 ± 1.05@@68.43,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/LiquidAI/LFM2-2.6B'>LiquidAI/LFM2-2.6B</a>,📝,-@@100,?,2569272320.0,65536.0,128000.0,✗,✗,78.66 ± 1.28 / 89.26 ± 0.68@@78.66,42.84 ± 1.62 / 35.47 ± 2.07@@42.84,8.33 ± 1.99 / 42.84 ± 3.37@@8.33,61.98 ± 0.47 / 46.52 ± 0.84@@61.98,63.97 ± 0.08 / 13.15 ± 0.07@@63.97,28.97 ± 0.56 / 46.65 ± 0.40@@28.97,19.79 ± 0.57 / 39.82 ± 0.42@@19.79,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/PleIAs/Baguettotron'>PleIAs/Baguettotron</a>,🧠,-@@100,?,320956992.0,65536.0,4096.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@-1,-@@-1,-@@-1,30.01 ± 4.18 / 58.96 ± 2.22@@30.01,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/PleIAs/Pleias-Nano'>PleIAs/Pleias-Nano</a>,🧠,-@@100,?,1195468800.0,65536.0,2048.0,✓,✗,48.23 ± 11.13 / 68.79 ± 9.77@@48.23,23.58 ± 4.08 / 26.01 ± 4.43@@23.58,1.79 ± 1.38 / 40.53 ± 3.24@@1.79,29.98 ± 4.10 / 18.11 ± 4.41@@29.98,53.77 ± 3.32 / 10.12 ± 0.52@@53.77,-0.41 ± 0.68 / 24.81 ± 0.50@@-0.41,-0.45 ± 0.84 / 25.39 ± 0.66@@-0.45,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/PleIAs/Pleias-Pico'>PleIAs/Pleias-Pico</a>,🧠,-@@100,?,353424384.0,65536.0,2048.0,✓,✗,9.67 ± 3.64 / 47.30 ± 3.64@@9.67,21.32 ± 2.14 / 22.20 ± 2.65@@21.32,-0.19 ± 1.24 / 41.66 ± 3.35@@-0.19,16.17 ± 2.49 / 8.96 ± 2.06@@16.17,50.94 ± 2.76 / 7.92 ± 0.87@@50.94,0.33 ± 1.58 / 24.74 ± 1.23@@0.33,-0.81 ± 0.69 / 24.22 ± 0.67@@-0.81,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-32B'>Qwen/Qwen3-32B</a>,🤔,-@@100,?,32762123264.0,151936.0,40960.0,✓,✗,90.36 ± 0.87 / 95.15 ± 0.43@@90.36,63.21 ± 1.71 / 52.71 ± 2.29@@63.21,62.34 ± 1.23 / 80.60 ± 0.66@@62.34,68.73 ± 14.27 / 56.48 ± 12.34@@68.73,65.12 ± 0.13 / 14.26 ± 0.27@@65.12,70.55 ± 15.38 / 77.72 ± 11.90@@70.55,66.67 ± 1.06 / 74.78 ± 0.81@@66.67,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-30B-A3B'>Qwen/Qwen3-30B-A3B</a>,🤔,-@@100,?,30532122624.0,151936.0,40960.0,✓,✗,89.45 ± 1.13 / 94.68 ± 0.56@@89.45,68.86 ± 1.83 / 54.05 ± 2.12@@68.86,56.38 ± 0.95 / 76.50 ± 0.70@@56.38,76.90 ± 0.45 / 60.56 ± 0.68@@76.90,64.63 ± 0.12 / 13.86 ± 0.18@@64.63,75.36 ± 0.48 / 81.51 ± 0.36@@75.36,61.25 ± 1.03 / 70.74 ± 0.75@@61.25,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-30B-A3B'>Qwen/Qwen3-30B-A3B#no-thinking</a>,📝,-@@100,?,30532122624.0,151936.0,40960.0,✓,✗,90.74 ± 0.58 / 95.35 ± 0.29@@90.74,63.32 ± 1.49 / 45.81 ± 2.25@@63.32,58.80 ± 1.46 / 79.11 ± 0.86@@58.80,76.58 ± 0.67 / 58.45 ± 0.92@@76.58,65.40 ± 0.18 / 15.49 ± 0.22@@65.40,63.23 ± 0.73 / 72.34 ± 0.55@@63.23,67.49 ± 0.96 / 75.07 ± 0.79@@67.49,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-235B-A22B'>Qwen/Qwen3-235B-A22B</a>,🤔,-@@100,?,235093634560.0,151936.0,40960.0,✓,✗,90.04 ± 0.83 / 95.00 ± 0.41@@90.04,67.90 ± 1.46 / 41.97 ± 2.35@@67.90,58.02 ± 1.08 / 77.73 ± 0.58@@58.02,77.97 ± 0.64 / 62.64 ± 0.77@@77.97,64.93 ± 0.11 / 13.66 ± 0.26@@64.93,83.28 ± 0.74 / 87.46 ± 0.55@@83.28,73.77 ± 1.15 / 80.25 ± 0.87@@73.77,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-14B'>Qwen/Qwen3-14B</a>,🤔,-@@100,?,14768307200.0,151936.0,40960.0,✓,✗,90.23 ± 0.72 / 95.08 ± 0.36@@90.23,57.78 ± 1.87 / 45.07 ± 1.96@@57.78,57.13 ± 1.01 / 76.89 ± 0.75@@57.13,77.71 ± 0.60 / 61.78 ± 0.75@@77.71,65.42 ± 0.13 / 15.03 ± 0.24@@65.42,74.87 ± 0.63 / 81.15 ± 0.48@@74.87,61.21 ± 0.91 / 70.66 ± 0.71@@61.21,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B</a>,📝,-@@100,?,2031739904.0,151936.0,40960.0,✓,✗,81.54 ± 1.00 / 90.31 ± 0.64@@81.54,40.57 ± 2.21 / 27.49 ± 1.50@@40.57,34.80 ± 1.34 / 63.82 ± 2.60@@34.80,68.66 ± 0.95 / 53.54 ± 0.77@@68.66,65.15 ± 0.34 / 14.41 ± 0.41@@65.15,29.18 ± 1.04 / 46.33 ± 0.77@@29.18,21.67 ± 1.33 / 40.19 ± 1.19@@21.67,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B</a>,🤔,-@@100,?,751632384.0,151936.0,40960.0,✓,✗,58.77 ± 2.96 / 78.15 ± 1.87@@58.77,32.76 ± 1.45 / 28.39 ± 1.83@@32.76,10.00 ± 1.76 / 47.45 ± 1.41@@10.00,42.99 ± 1.19 / 24.51 ± 1.95@@42.99,64.58 ± 0.30 / 15.04 ± 0.34@@64.58,18.49 ± 1.42 / 37.96 ± 1.09@@18.49,8.03 ± 1.21 / 29.85 ± 0.95@@8.03,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B'>HuggingFaceTB/SmolLM3-3B</a>,🤔,-@@100,?,3075098624.0,128256.0,65536.0,✓,✗,85.13 ± 1.62 / 92.27 ± 0.96@@85.13,54.62 ± 2.16 / 45.46 ± 2.12@@54.62,18.81 ± 2.18 / 54.21 ± 2.92@@18.81,65.69 ± 0.94 / 49.93 ± 1.35@@65.69,62.98 ± 0.47 / 14.37 ± 0.82@@62.98,21.43 ± 0.52 / 40.77 ± 0.39@@21.43,21.41 ± 1.00 / 40.28 ± 0.89@@21.41,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen2.5-Math-1.5B'>Qwen/Qwen2.5-Math-1.5B</a>,📝,-@@100,?,1543714304.0,151936.0,4096.0,✓,✗,26.68 ± 6.62 / 61.48 ± 3.19@@26.68,20.07 ± 2.97 / 16.76 ± 2.65@@20.07,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,12.21 ± 1.24 / 0.00 ± 0.00@@12.21,53.74 ± 1.61 / 8.62 ± 0.52@@53.74,8.13 ± 0.93 / 30.28 ± 0.64@@8.13,1.04 ± 0.88 / 25.34 ± 0.83@@1.04,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen2.5-1.5B-Instruct'>Qwen/Qwen2.5-1.5B-Instruct</a>,📝,-@@100,?,1543714304.0,151936.0,32768.0,✓,✗,80.14 ± 1.71 / 89.98 ± 0.89@@80.14,46.00 ± 2.82 / 30.71 ± 1.23@@46.00,20.00 ± 2.02 / 57.51 ± 1.84@@20.00,70.66 ± 0.88 / 56.80 ± 0.99@@70.66,64.55 ± 0.18 / 15.53 ± 0.30@@64.55,28.00 ± 0.68 / 45.43 ± 0.60@@28.00,25.33 ± 1.17 / 43.68 ± 0.88@@25.33,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen1.5-7B'>Qwen/Qwen1.5-7B</a>,📝,-@@100,?,7721324544.0,151936.0,32896.0,✓,✗,-@@-1,58.39 ± 1.28 / 44.45 ± 2.99@@58.39,35.21 ± 2.25 / 65.48 ± 2.51@@35.21,72.39 ± 0.66 / 60.71 ± 0.97@@72.39,64.01 ± 1.51 / 17.79 ± 0.86@@64.01,31.94 ± 0.60 / 48.68 ± 0.51@@31.94,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen1.5-4B'>Qwen/Qwen1.5-4B</a>,📝,-@@100,?,3950369280.0,151936.0,32768.0,✓,✗,83.66 ± 0.90 / 91.74 ± 0.46@@83.66,35.74 ± 3.22 / 31.74 ± 2.24@@35.74,0.23 ± 0.44 / 33.35 ± 0.31@@0.23,24.05 ± 0.72 / 1.74 ± 0.60@@24.05,58.90 ± 1.59 / 14.17 ± 0.80@@58.90,22.20 ± 1.53 / 41.49 ± 1.08@@22.20,13.11 ± 1.85 / 33.86 ± 1.69@@13.11,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
